GeneID	GSM7992864	GSM7992865	GSM7992866	GSM7992867	GSM7992868	GSM7992869	GSM7992870	GSM7992871	GSM7992872	GSM7992873	GSM7992874	GSM7992875
105376823	0	1	0	0	0	0	0	0	0	0	0	0
23252	382	144	264	111	296	225	499	477	321	384	609	579
30814	0	0	0	0	0	0	0	0	0	0	0	0
5320	0	0	0	0	0	0	0	2	10	0	0	0
5322	0	0	0	0	0	0	2	0	9	0	0	0
26279	0	0	0	0	0	0	0	0	0	0	0	0
64600	0	0	0	0	0	0	0	0	0	0	0	0
391013	0	0	0	0	0	0	0	0	0	0	0	0
127733	0	0	0	1	0	1	0	2	0	0	1	2
101928017	0	0	0	0	0	0	0	0	0	0	0	0
105376825	0	0	0	0	0	0	0	0	0	0	0	0
105376826	0	0	0	0	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0	0	0	0
127731	0	0	0	0	0	0	1	0	0	0	0	0
339505	0	0	0	0	0	0	0	0	0	0	0	0
55450	1761	704	1361	462	1674	1138	761	724	367	631	927	739
79594	989	596	757	419	675	836	976	939	508	735	1254	812
163933	3	1	2	3	1	1	42	36	8	28	44	13
978	84	259	128	248	212	729	167	150	44	44	72	56
65018	1257	955	1015	704	984	1217	1818	1705	579	1107	1822	1219
102464833	23	25	30	19	7	18	35	37	3	17	39	25
100861548	1567	1132	1251	774	1224	1359	2211	2086	984	1384	2075	1497
1650	11341	9255	9522	5729	8739	9182	17762	16455	7349	9231	14503	9640
57576	29	15	24	13	20	31	100	92	66	48	69	43
400745	218	83	227	67	160	165	49	45	39	78	126	81
112268222	1083	594	833	328	888	658	965	898	489	491	722	722
50809	5390	2796	4526	1955	4810	4076	4939	4865	3368	2816	4257	3849
8672	5302	3598	4490	2880	4965	5073	5295	5305	4047	3619	5716	5674
105376830	0	0	0	0	0	2	0	0	1	0	0	0
105376829	0	0	0	0	0	2	0	0	0	0	1	0
100302155	0	0	0	0	0	1	0	0	0	0	0	0
1889	42129	32011	38770	24326	38921	38240	12530	12022	8725	8229	13379	9917
100506801	14	9	18	6	18	15	3	8	2	2	4	6
105376832	0	0	0	0	0	0	0	0	0	0	0	0
84224	791	1149	872	839	832	1013	490	492	507	256	412	383
249	286	2078	58	857	61	650	141	120	31	289	460	296
105376834	1	0	0	0	0	0	0	0	0	0	0	0
5909	5	9	2	2	5	5	32	24	11	51	62	31
84196	3193	1746	2392	1220	2846	2439	2467	2531	1730	1722	2506	2180
401944	2527	1166	1966	1164	2708	2916	763	790	713	782	1233	1731
3339	30309	14718	24373	15200	32761	39093	8988	9477	8254	9707	15850	21567
23436	0	0	0	0	0	0	0	0	0	0	0	0
10136	0	0	0	0	0	0	0	0	0	0	0	0
101928043	2	3	3	0	0	1	4	5	1	1	1	3
29092	202	79	135	54	140	95	148	124	48	89	119	82
112268223	8	4	7	1	8	5	6	5	1	4	8	3
998	10472	6077	8323	3769	10097	9267	8291	7876	5267	6511	9483	8109
54361	14	1	4	0	0	3	10	5	3	2	1	2
105376845	0	0	1	0	0	1	0	0	0	0	4	0
105376850	0	0	0	0	0	1	0	1	0	1	1	1
107985377	0	0	0	0	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	2	0	1	0	0	0	0	1	2	1	2
9923	1147	620	1077	588	1165	1199	1088	1134	844	789	1245	1403
2046	0	1	0	0	0	0	1	0	0	0	1	0
102466615	0	0	0	0	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0	0	0	0	0
714	0	0	0	0	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0	0	0	0	0
2048	3831	1465	3312	1191	2901	2514	3530	3409	2211	2792	4381	3121
100616391	0	0	0	0	0	0	0	0	0	0	0	0
100422914	72	27	65	22	64	67	72	78	52	47	81	61
646262	0	0	0	0	0	0	0	0	0	0	0	0
729059	0	1	1	0	0	0	1	0	1	1	0	0
23028	5184	2646	4015	1797	3928	3945	3927	3824	2664	2103	3458	3067
100422866	0	0	0	0	0	0	0	0	0	0	0	0
7798	7480	4671	7130	3565	7611	7833	2528	2487	2530	2103	3274	3437
3352	290	225	465	156	293	259	8	11	10	23	38	35
100996511	19	5	29	12	29	21	17	20	12	8	23	23
10236	7128	3173	5434	1884	5893	5058	3416	3161	2942	2284	3412	3620
80818	728	434	491	352	440	417	1096	1113	552	418	646	536
148898	81	36	77	42	56	41	223	206	65	70	95	89
6920	226	88	150	68	168	66	590	508	191	369	601	355
55616	1066	982	687	759	633	631	1773	1687	785	776	1146	757
1870	91	7	44	14	46	56	20	16	56	7	10	26
101928163	3	1	1	1	1	0	0	0	0	0	1	0
105376859	2	3	4	0	2	2	10	5	4	1	1	3
3399	1183	657	1337	477	748	892	7100	7037	2911	1073	1679	1420
107984928	1	3	1	1	6	0	1	3	6	1	2	2
259283	0	1	0	1	2	1	2	6	0	4	3	1
6135	19717	14078	15117	8640	13762	13160	21274	19688	10227	14299	21878	14297
6924	2325	1560	2043	1042	2541	2602	1472	1478	1283	1064	1544	2011
100506963	174	117	157	72	166	155	126	145	92	87	121	142
57095	1094	489	715	332	722	867	1087	1110	534	831	1121	873
105376860	91	43	83	44	80	100	108	90	52	69	123	110
11313	1706	902	1427	628	1329	1640	1659	1562	989	1298	2034	1868
2582	1487	995	1288	610	1133	1230	1434	1332	880	926	1409	956
3155	837	610	591	413	571	456	1221	1238	530	760	1103	543
105376861	1	0	0	0	0	0	0	1	0	1	0	0
2517	306	425	265	369	286	390	2317	2161	640	658	996	673
1269	0	0	0	0	0	0	0	0	0	0	0	0
107984929	0	0	0	0	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0	0	0	0	0
55629	2369	1317	1772	861	2084	1861	1885	1799	1426	972	1323	1456
10772	3123	1649	2512	1011	2906	2399	2010	1957	1654	1298	1766	2113
105378615	0	0	0	0	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	1	1	2	0	0	0
107984931	0	0	0	1	1	0	0	2	1	0	0	1
127294	10	4	1	4	12	19	26	20	24	12	7	20
107985737	0	0	0	0	0	1	0	0	0	0	0	0
105376864	0	0	0	0	0	1	0	0	0	1	0	0
58985	1	2	1	0	0	0	0	0	0	0	0	0
163702	1	0	0	0	0	0	5	6	1	0	0	0
284632	0	0	0	0	0	0	0	0	0	0	0	0
105376871	1	0	0	0	0	0	2	0	2	0	0	1
57822	2	3	0	0	2	1	9	5	6	3	6	5
90529	398	196	347	162	400	337	287	268	147	198	321	220
57185	1954	1137	1611	1208	2280	2160	3132	3224	1426	1907	2828	2345
100750325	2	1	3	0	0	0	1	2	1	0	0	3
11123	851	459	675	315	958	899	849	857	471	253	408	342
100506985	41	18	28	11	45	31	46	44	28	12	18	18
400746	0	0	0	0	0	0	8	12	1	0	0	0
10250	3708	2010	3167	1314	3287	3100	2764	2624	1872	1684	2782	2534
25932	28797	22592	19496	11874	30398	26321	14765	13806	8914	11302	14938	13714
105376876	0	0	0	1	0	1	0	0	0	0	0	0
864	0	15	0	1	1	1	23	19	15	2	1	1
102465437	0	0	0	0	0	0	0	0	0	0	0	0
107984932	0	0	0	0	0	0	0	0	0	0	0	0
105376878	1	1	0	2	0	3	5	7	6	0	0	3
100616365	0	0	0	0	0	0	0	0	0	0	0	0
105376879	0	0	0	0	0	0	0	0	1	0	0	0
25949	1055	618	779	416	798	632	1128	1068	564	692	990	729
57035	973	607	1130	647	1186	998	1555	1524	769	805	1135	1270
105376882	0	0	1	0	0	0	0	0	0	0	0	0
6007	5	2	10	2	4	3	7	5	2	2	5	4
23585	2756	1884	2169	1129	2465	2110	2004	1834	1027	1779	2651	1982
6006	1266	817	967	486	1305	979	860	805	499	712	1038	953
55219	1255	737	990	467	1098	1121	1202	1203	638	839	1141	947
26119	1118	543	794	361	768	888	834	792	529	680	990	722
57134	157	56	37	36	12	8	477	355	119	531	727	154
57190	12333	8506	9051	5453	8453	8689	12694	12261	5400	8466	13071	9340
56181	1089	668	900	520	882	827	1479	1469	688	1039	1561	1125
646471	129	78	140	74	104	101	222	230	89	153	219	219
79000	279	101	187	78	211	189	186	190	131	125	206	152
164091	570	447	469	345	502	591	827	848	396	587	849	668
3925	7977	1557	5030	1101	4530	3726	3231	2998	3351	1998	2982	3226
100500808	17	5	15	1	5	5	10	6	3	4	8	7
105376885	0	0	0	0	0	1	0	0	0	0	0	0
5051	448	292	400	271	429	432	480	462	286	292	420	356
101928216	10	3	2	2	1	4	50	68	20	45	64	61
2134	64	20	7	11	6	16	374	369	145	301	424	284
7780	0	0	0	0	0	0	1	0	1	2	0	0
105376910	0	0	0	0	0	0	0	0	0	0	0	0
84676	2	0	0	0	0	0	7	3	3	3	6	0
149420	189	90	121	57	142	155	113	128	56	93	92	84
105376886	0	0	0	0	0	2	0	0	0	0	0	0
79927	23	0	8	4	3	4	13	10	5	4	3	7
110806296	0	0	0	0	0	0	0	0	0	0	0	0
51042	475	335	367	223	335	508	408	391	215	390	546	482
10256	13	5	8	11	8	15	14	7	10	5	7	11
378807	0	0	0	0	0	0	0	0	0	0	0	0
101928303	6	0	4	0	0	0	2	1	2	4	5	4
64793	1095	353	787	281	819	743	631	629	420	350	601	416
83442	18443	12364	15341	8248	19653	17388	11202	10629	7186	10178	16176	13176
91544	251	91	219	96	203	185	132	134	91	87	183	158
1043	1	1	0	1	0	0	3	0	2	1	1	0
55057	1	1	1	1	1	7	1	0	0	0	3	2
257101	0	0	0	0	0	0	0	0	0	1	2	0
79727	0	0	1	0	0	0	13	6	43	1	5	3
79947	1531	1102	1352	804	1593	2023	1789	1559	941	1215	2027	1629
101928324	3	2	3	1	2	6	2	3	1	2	4	4
3151	9387	3187	6839	2053	5864	4790	4176	3815	3539	2204	3349	3141
6195	304	126	158	78	102	158	260	228	177	159	262	221
100302190	0	0	0	0	0	0	0	0	0	0	0	0
105376888	1	0	0	0	0	0	0	0	0	0	0	0
101928728	24	10	19	6	23	24	6	19	8	6	9	12
8289	4421	2346	3563	1772	3222	4095	3327	3228	2451	1883	2978	3293
55650	359	278	329	233	299	302	520	496	206	282	414	295
84243	1370	737	1137	492	1028	1131	1470	1386	720	883	1413	963
2810	41	4	16	2	23	5	0	2	0	2	3	2
54707	965	635	789	397	735	830	892	868	504	556	839	857
63906	359	175	239	123	223	187	365	350	189	234	344	250
10726	5431	2713	4406	1776	4386	4642	2182	2060	1900	2024	3035	2724
8431	0	0	0	0	0	0	0	0	0	0	0	0
126695	8	3	7	4	10	8	1	2	4	1	1	1
388610	2088	2267	1769	1563	2239	2374	1635	1476	686	1038	1784	1314
115572	170	76	106	33	60	103	142	163	135	60	110	145
101928391	0	1	0	1	1	1	4	2	1	1	2	3
6548	2093	1949	2047	1445	2015	2717	1815	1830	1184	1504	2413	2251
102723760	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0	0	0
23038	2016	1111	1519	744	1275	1179	2456	2285	894	1423	2152	1424
84065	955	494	709	387	594	753	1039	1005	420	762	1186	941
644961	25	4	23	18	31	23	7	12	17	13	11	15
84958	8	1	2	2	0	2	225	211	36	107	153	87
9064	1392	706	1150	519	1188	1112	1397	1406	782	925	1676	1177
8547	3	1	0	0	1	2	1	1	0	1	1	3
388611	0	1	0	0	0	0	0	0	0	0	0	0
2827	57	46	44	25	47	68	94	75	73	71	121	112
10163	7213	4035	5411	2588	5268	4598	4674	4558	2720	2799	4347	3065
105376892	0	0	0	0	0	0	4	2	0	1	0	1
27245	1512	913	1109	577	1030	1054	2453	2328	1103	1416	2313	1807
2268	1	0	0	0	0	0	0	0	0	0	0	0
111216282	0	0	0	0	0	1	1	0	0	0	0	1
2537	393	273	242	175	287	361	486	530	177	323	619	250
199870	246	131	179	85	223	179	189	174	79	166	205	153
23673	2008	1584	1726	1043	2326	2580	1552	1442	912	1181	1566	1698
5511	1586	819	1219	555	1213	1139	1244	1192	799	827	1283	1091
677774	0	0	1	0	0	0	0	0	1	0	0	0
9473	228	209	247	148	250	258	74	55	33	92	117	69
6118	855	367	625	254	680	768	682	658	473	407	600	510
27293	0	0	0	0	0	0	1	0	0	0	1	1
55113	470	249	445	178	366	356	594	529	309	415	652	445
2140	1246	700	982	487	953	1019	976	919	613	622	911	773
5724	11	6	6	5	7	20	1	5	4	0	4	2
22826	3827	1847	2838	1259	3053	2726	2738	2464	1886	2202	3373	2496
93974	2083	1166	1517	748	1500	1549	2498	2273	1258	1568	2634	2056
83667	1125	1378	860	1016	655	656	1460	1339	725	1315	1822	1043
54797	474	285	425	206	401	436	407	327	217	242	390	263
65979	1566	743	1164	511	1187	1040	1016	987	770	657	1133	1306
1104	2677	790	1968	476	1812	1654	1074	1100	840	579	954	954
8420	897	365	883	365	764	831	447	384	360	264	397	682
6080	20	14	39	11	30	24	13	6	10	8	14	18
26768	28	9	25	19	22	23	6	6	16	2	18	15
54952	556	322	411	191	373	402	580	542	210	318	534	319
85028	336	190	378	141	337	328	230	211	152	145	254	303
692212	8	3	4	1	13	8	6	1	8	3	5	9
677838	26	8	23	13	21	22	8	12	11	10	18	20
677825	10	2	10	6	11	6	8	8	6	3	6	11
692073	13	6	15	6	15	12	6	7	6	4	5	11
115273	48	39	41	21	36	38	222	203	80	70	107	47
6883	717	569	547	353	672	725	898	786	446	457	680	584
105378616	3	1	2	0	1	0	0	3	0	1	1	2
26824	0	0	0	0	0	0	0	1	0	0	0	0
10691	511	305	471	187	453	409	409	379	264	248	426	323
51441	2409	1349	1866	793	1814	1846	1791	1801	1101	1403	2068	2029
4985	0	0	0	0	0	0	13	7	2	5	8	6
2035	159	109	55	52	15	66	853	852	322	445	633	373
399474	205	89	89	62	35	106	509	446	158	299	486	231
6429	3364	1749	2557	1005	2286	2108	2104	2117	1391	1209	1999	1499
51102	716	427	534	283	428	485	568	572	284	411	618	457
10076	670	972	221	547	170	422	1995	1923	908	1036	1615	921
101928460	0	0	0	0	0	0	0	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0	0	0	0	0
107984934	0	0	0	0	0	1	0	0	0	0	0	0
101929406	0	0	0	0	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0	0	0	0
4146	8	7	9	2	4	3	16	10	3	10	17	5
100129196	22	16	11	16	15	9	37	32	8	22	29	18
7805	226	277	173	128	183	176	44	58	27	17	23	16
100616164	0	0	0	0	0	0	0	0	0	0	0	0
105378620	0	0	0	0	1	0	0	0	0	0	0	0
105378621	0	0	0	0	0	0	0	0	0	0	0	0
105378622	3	1	1	1	1	5	4	7	4	7	4	5
400748	0	0	0	0	0	0	0	0	0	1	0	0
9672	4962	3613	3799	2705	3305	4232	9969	9460	4073	5811	9573	5650
9698	2973	1953	2570	1370	2626	2661	2682	2745	1652	1809	2756	2816
692234	1	1	4	0	3	2	1	2	1	0	2	2
692235	1	1	3	1	4	2	1	1	1	0	3	2
692200	0	0	0	0	0	0	3	0	0	0	0	0
107984935	4	0	1	0	4	1	1	0	1	0	0	2
79570	4	3	0	0	1	2	7	4	2	4	9	7
9410	1588	779	1215	521	1096	1127	896	896	663	545	891	780
51538	1471	918	1009	583	1127	967	1177	1121	792	831	1254	866
2170	2038	561	517	181	430	128	297	267	54	1594	2178	208
105378623	1	0	0	0	0	0	0	0	0	0	0	0
107985470	2	1	0	0	0	0	0	0	0	0	0	0
347735	2636	2440	2132	1375	2355	2043	1294	1098	500	1030	1689	863
105378625	0	0	1	0	0	0	0	0	0	0	0	0
105379772	0	0	0	0	0	0	0	0	0	0	0	0
149086	0	0	0	0	0	0	0	0	0	0	1	0
284551	0	0	0	0	0	0	0	0	0	0	0	0
105378626	1	1	0	0	0	1	1	0	0	0	1	1
64129	938	182	396	79	226	216	63	72	129	127	252	221
3061	59	34	43	23	36	47	58	50	19	43	60	50
553115	1787	925	1405	657	1237	1420	1590	1513	804	1206	1889	1443
107985471	1	5	4	2	5	2	9	15	5	12	15	4
105378628	0	0	1	0	1	0	2	0	1	0	4	3
1307	713	719	394	350	224	347	2961	3045	1923	2763	4103	2209
101929444	10	6	10	7	5	5	13	27	13	14	29	29
576	237	113	122	65	57	93	1362	1293	327	933	1496	907
100423028	0	0	0	0	0	0	0	0	0	0	0	0
90853	1219	290	886	424	902	1515	982	869	707	1239	2394	2654
8073	8821	5124	6637	3171	7889	6653	6863	6311	3418	4809	7121	5364
10657	7903	3998	6415	2572	5886	5660	5030	4647	3642	2956	4297	4457
55116	920	427	674	290	505	474	448	440	278	244	403	362
100847018	0	0	0	0	0	0	0	0	0	0	0	0
23633	4212	2399	3423	1868	3523	3567	3581	3294	2136	2593	4130	3599
200081	4280	2839	3523	2013	3425	3662	4288	4105	2358	2909	4675	3863
79140	311	238	232	118	236	225	551	498	273	297	405	272
56063	316	224	310	190	306	338	460	433	262	304	545	386
55721	110	48	90	31	96	76	104	109	56	54	83	62
149069	20	16	19	23	26	23	33	24	13	20	29	23
8668	7075	4628	5914	3293	5286	6157	5331	5004	3010	3835	5929	4845
339483	278	141	267	129	172	114	161	163	67	93	151	127
84734	86	26	60	25	40	20	10	12	2	28	54	24
3932	2	0	0	0	2	0	2	0	0	0	0	0
3065	3577	1985	2795	1505	2646	2948	2960	2715	1722	1548	2384	2024
65108	4533	2972	3077	1939	2689	3298	9933	9350	5457	5136	8395	6611
105378629	2	5	2	0	2	3	7	10	6	4	8	5
81629	55	44	70	56	58	44	73	69	31	19	33	47
100128071	28	21	35	24	20	19	75	84	22	39	67	43
55108	2299	1649	1977	1315	1941	2138	2605	2582	1328	1743	2637	2147
728116	2	0	1	0	2	0	9	6	4	5	5	5
653121	389	223	317	143	362	268	373	402	198	193	270	196
102723870	1	1	5	3	5	4	4	1	3	0	2	3
339487	534	339	399	243	440	447	509	460	301	340	524	462
5928	3462	1687	2484	1141	2426	2145	3551	3327	2175	2233	3153	2648
81493	1306	607	829	415	1077	845	1357	1190	682	1094	1600	1492
57648	1230	445	782	293	743	576	1553	1574	304	789	1284	758
8565	7517	5680	5260	3628	4504	4458	3048	2924	1790	3238	4858	3506
64766	936	569	746	373	804	642	1080	1043	629	599	955	760
252995	17	3	3	1	2	2	72	71	79	14	42	22
105378631	0	0	0	0	0	0	3	1	0	1	0	0
3208	18	16	15	10	14	17	24	18	8	16	22	10
113452	501	372	377	237	253	401	442	449	104	349	595	264
105378632	0	0	0	0	0	1	1	0	0	1	0	1
127544	794	687	750	422	717	697	427	414	199	423	704	405
204	3553	2733	2789	1641	2868	2952	2803	2654	1701	1871	2779	2467
105378635	0	0	0	0	0	0	0	0	0	0	0	0
113451	159	139	118	86	75	91	479	480	129	296	393	177
112268224	3	1	9	2	3	4	1	5	5	2	1	3
55223	1283	984	1558	675	1138	1269	1043	983	571	711	1230	896
149076	1324	571	959	335	722	549	1644	1663	702	814	1262	1006
127550	0	0	1	0	0	1	1	0	1	1	1	0
1912	6876	4909	5620	3628	4662	4794	7031	6571	4268	5299	8231	5539
100500853	189	145	133	96	111	122	185	144	108	123	206	131
101929464	0	0	0	0	0	0	0	1	0	0	0	0
7579	326	186	218	156	237	249	275	345	194	223	316	199
114784	10	20	0	7	1	13	327	304	81	322	510	344
105378638	0	0	0	0	0	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0	0	0	0	0
84970	0	0	0	0	0	0	1	0	1	1	2	1
105378639	0	0	0	0	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0	0	0	0	0
105378642	0	0	0	0	1	0	0	0	1	2	1	0
2709	0	0	0	0	0	0	3	2	0	0	1	1
127534	2	0	0	1	0	0	0	0	0	0	0	0
2707	0	0	0	1	0	0	0	0	0	1	0	1
2701	53	6	12	2	3	1	0	0	0	1	0	0
113444	1088	607	944	464	859	992	911	826	557	703	1040	943
58512	2	2	3	0	2	5	8	4	5	6	9	6
653160	44	37	44	44	43	53	91	82	38	50	67	64
100506144	466	350	340	238	365	362	417	397	188	240	355	259
9204	571	324	478	259	582	548	701	624	385	440	614	593
79830	619	304	496	175	684	529	423	386	277	211	247	378
105378644	0	0	0	0	0	0	0	0	0	0	0	0
6421	12553	5448	10398	3893	9573	9285	5170	5027	4553	3496	5714	7422
9202	3284	1995	2596	1468	2815	2576	2710	2711	1733	1768	2485	2333
100861513	63	43	73	30	76	65	68	44	39	38	60	47
79932	3080	2098	2534	1757	2382	2674	4699	4662	2711	2531	4182	3147
23154	1463	864	1163	589	1038	1354	1585	1447	715	1186	1901	1680
339488	28	5	22	15	20	16	23	29	22	21	27	18
105378645	3	1	4	3	3	4	4	5	5	2	4	4
5690	5520	3172	4278	1969	4414	5020	3516	3465	2535	2737	4093	3914
105378646	0	0	0	0	0	0	0	0	0	0	0	0
127703	663	362	588	282	524	646	952	867	484	828	1271	908
63967	1272	162	968	116	1053	961	94	77	384	55	91	316
192670	666	297	490	221	553	415	523	477	312	337	474	355
26523	1520	750	1174	508	1089	1249	1158	1174	750	656	951	1017
192669	850	549	612	392	793	794	780	727	509	404	565	639
105378647	0	0	0	0	0	0	0	0	0	0	0	0
27285	3	3	0	2	0	0	8	6	1	0	3	1
54936	778	529	648	353	640	699	633	679	388	548	790	551
1296	337	342	122	95	134	82	1327	1316	738	859	1213	466
27095	1806	1105	1363	745	1432	1497	1747	1672	843	1440	2245	1685
55700	11427	6433	9409	4213	8660	9535	7565	7284	4349	5438	9602	8659
9967	6359	3149	5279	2435	5329	5294	4155	4081	3297	2793	4084	3712
79729	269	319	226	297	195	226	341	390	153	176	257	207
55194	2896	1934	2281	1241	1779	1914	4410	4017	1154	2440	3937	2492
83931	1800	1202	1253	762	1146	1429	2309	2173	1086	1234	1820	1352
84967	769	507	619	303	595	641	858	771	380	643	1078	855
127700	147	81	121	65	127	96	123	150	44	81	149	86
109616970	0	0	1	0	0	0	0	0	0	0	0	0
107984940	2	1	0	0	0	1	1	0	0	0	1	0
64960	2090	1146	1557	814	1509	1472	1718	1676	932	1220	1747	1154
1441	0	0	0	0	0	0	3	0	0	0	0	0
107984941	0	0	0	0	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0	0	0	0	0
2899	0	0	0	0	0	0	0	0	0	0	0	0
100422898	0	0	0	0	0	0	0	0	0	0	0	0
107984942	0	1	0	0	0	0	0	1	2	0	0	1
728431	112	49	107	42	84	61	97	91	66	46	96	94
80149	452	586	729	680	573	881	227	232	188	248	383	397
102465438	0	2	1	5	3	4	2	1	2	1	2	3
64769	1034	530	864	389	891	792	926	930	417	636	977	675
100847010	1	1	1	0	4	1	0	1	1	1	2	2
105378649	24	13	20	8	21	15	21	21	12	15	18	11
79753	498	245	415	202	425	410	421	448	238	322	451	354
7802	294	123	189	83	148	147	375	354	121	121	187	125
29889	2294	1510	1914	1065	2122	2723	1560	1454	1373	1090	1637	1664
284654	2	0	0	1	0	3	3	2	0	2	2	1
54955	475	228	341	150	359	361	397	439	236	348	421	323
55143	1665	227	1185	151	1030	1059	193	171	546	70	129	450
284656	0	0	1	0	0	0	0	0	0	0	0	0
105378650	0	0	0	0	0	0	0	0	0	0	0	0
149175	29	10	25	3	20	15	15	10	12	17	28	26
79693	507	445	536	269	491	623	383	334	277	350	545	497
127687	1122	906	1022	542	929	1036	1935	1794	731	1160	1997	1574
4520	818	638	767	441	831	882	505	498	405	410	629	691
3633	661	490	590	330	444	432	423	433	299	316	483	330
105378651	13	16	16	12	13	13	10	11	9	12	18	13
10946	3146	1455	2574	1011	2795	2577	1831	1758	1481	1296	2093	1976
2275	1886	1354	1502	758	1051	1361	1293	1152	544	837	1386	1109
51118	1508	909	1035	520	1183	1264	890	800	668	695	1058	878
5453	1	0	1	1	1	0	16	15	2	4	17	14
107985103	0	0	0	0	0	0	8	4	2	6	2	5
105378653	1	0	2	2	0	0	6	7	2	12	7	3
100500801	0	0	0	0	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	0	0	0	0	0	0
105378654	0	0	0	0	0	0	1	1	0	0	0	0
339442	0	0	0	0	0	0	1	1	0	0	0	0
105378657	0	0	0	0	0	1	0	1	0	0	0	0
107984943	0	0	0	0	0	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0	0	0	0	0	0
105378660	1	0	0	0	0	0	0	0	1	0	0	1
64121	1404	647	967	452	1029	868	1582	1432	717	1828	2302	1401
100527950	402	203	395	142	399	366	200	192	209	130	173	243
26292	401	201	393	140	397	364	197	191	207	128	170	240
105378663	0	1	2	1	1	0	3	1	2	2	2	1
81025	5	3	7	2	5	6	6	3	3	4	4	8
54933	13	31	6	16	14	17	11	7	3	8	20	11
105378662	10	6	3	6	5	3	33	22	7	26	43	22
79647	2152	1672	1544	1065	1854	2074	3016	2927	1900	2447	3635	3207
4725	3153	1974	2441	1403	2428	2428	4684	4589	2906	3649	5591	3922
23499	15126	9320	10749	9122	12531	19760	4340	4328	7245	4768	7060	10437
643314	2502	1492	1494	1213	1786	2271	568	549	679	693	1145	1434
105378950	0	2	0	3	0	0	0	0	0	0	0	0
353500	44	109	54	64	49	59	17	27	15	13	16	26
192217	39	60	45	41	32	70	28	39	18	14	19	17
728448	70	52	115	75	106	111	100	112	44	30	52	59
8761	8407	5789	7250	3556	7768	7472	6287	6026	3324	4964	7370	6772
101929516	811	557	659	339	761	756	629	570	308	509	679	632
677834	2	0	6	3	4	8	0	3	0	1	6	4
26508	5	3	6	1	4	7	21	18	51	6	6	0
84618	0	0	0	0	0	0	0	1	0	0	0	0
51440	1	0	0	0	0	0	0	0	4	0	0	1
10450	1106	698	874	433	836	835	1074	911	574	538	900	677
656	18	18	10	12	10	15	11	17	6	5	24	7
64064	34	41	36	29	34	49	26	32	10	13	17	16
105378666	0	0	0	0	0	0	0	0	0	0	0	0
101929536	0	0	0	0	0	1	0	0	0	0	0	0
105378951	1	2	0	0	1	1	0	1	0	0	0	0
107985740	0	1	2	0	2	2	0	0	0	0	0	0
105378665	0	1	0	0	1	0	0	0	0	0	0	0
105378667	0	0	0	0	0	0	0	0	0	0	0	2
54802	435	261	365	178	411	305	308	332	260	237	331	347
4610	10	11	3	7	6	6	21	13	25	6	15	9
105378668	3	2	3	6	6	6	5	2	7	0	3	6
84879	143	124	122	96	115	199	71	81	91	157	253	285
105378669	1	0	0	0	0	1	0	1	3	2	0	1
10487	18693	11519	15375	8477	18722	19594	9562	8927	8339	9606	14889	13302
5538	8599	4994	6905	3574	8112	8291	6028	5825	4645	4934	7493	5942
105378671	0	0	0	0	0	0	0	0	0	0	0	0
6018	752	644	548	384	655	537	803	692	434	535	681	449
127391	0	0	0	0	0	0	0	0	0	0	0	0
10269	2024	1304	1571	733	1948	1923	1789	1616	1119	1422	1842	2033
1298	21	5	10	5	3	5	1542	1539	342	253	364	170
107984945	0	0	0	0	0	0	0	0	0	0	0	0
64744	1264	816	1201	519	1265	1267	1378	1323	761	815	1233	976
65243	392	280	391	168	425	379	234	210	152	198	272	231
339559	155	70	119	52	116	113	97	88	62	60	84	56
105378672	13	2	6	2	3	6	15	5	11	4	5	4
64789	216	103	220	97	219	224	152	144	143	146	231	216
127396	70	45	74	23	104	53	83	71	57	49	67	50
105378673	0	0	1	0	0	0	0	2	0	0	0	0
9783	21	12	14	5	16	16	39	40	17	17	30	13
105378675	0	0	0	0	0	0	0	0	1	0	0	0
105378674	0	0	0	0	0	0	0	0	0	0	0	0
100130557	44	21	44	25	38	33	49	57	35	29	40	43
4802	1075	551	856	364	744	818	817	850	425	506	815	710
407034	0	0	0	0	0	0	0	0	0	0	0	0
